ID,Publicacao_selecionada,Especie,Localidade,MUNICIPALITY,Estado,Pais,Longitude,Latitude,UC,Altitude,Olsoneconame
MOEC_00349,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.093558,-19.530368,NA,109,Pantanal
MOEC_00350,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.093558,-19.530368,NA,109,Pantanal
MOEC_00351,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103078,-19.529832,NA,113,Pantanal
MOEC_00352,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103078,-19.529832,NA,113,Pantanal
MOEC_00353,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103078,-19.529832,NA,113,Pantanal
MOEC_00354,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103078,-19.529832,NA,113,Pantanal
MOEC_00355,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103078,-19.529832,NA,113,Pantanal
MOEC_00356,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.142761,-19.493372,NA,109,Pantanal
MOEC_00357,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.142761,-19.493372,NA,109,Pantanal
MOEC_00358,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.142761,-19.493372,NA,109,Pantanal
MOEC_00359,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.142761,-19.493372,NA,109,Pantanal
MOEC_00360,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.142761,-19.493372,NA,109,Pantanal
MOEC_00361,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113489,-19.502744,NA,117,Pantanal
MOEC_00362,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113489,-19.502744,NA,117,Pantanal
MOEC_00363,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113489,-19.502744,NA,117,Pantanal
MOEC_00364,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113489,-19.502744,NA,117,Pantanal
MOEC_00365,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113489,-19.502744,NA,117,Pantanal
MOEC_00366,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.133006,-19.493253,NA,114,Pantanal
MOEC_00367,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.133006,-19.493253,NA,114,Pantanal
MOEC_00368,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.133006,-19.493253,NA,114,Pantanal
MOEC_00369,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.133006,-19.493253,NA,114,Pantanal
MOEC_00370,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.133006,-19.493253,NA,114,Pantanal
MOEC_00371,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.10405,-19.502881,NA,117,Pantanal
MOEC_00372,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.10405,-19.502881,NA,117,Pantanal
MOEC_00373,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.10405,-19.502881,NA,117,Pantanal
MOEC_00374,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.10405,-19.502881,NA,117,Pantanal
MOEC_00375,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.10405,-19.502881,NA,117,Pantanal
MOEC_00376,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113795,-19.521111,NA,112,Pantanal
MOEC_00377,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113795,-19.521111,NA,112,Pantanal
MOEC_00378,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113795,-19.521111,NA,112,Pantanal
MOEC_00379,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113795,-19.521111,NA,112,Pantanal
MOEC_00380,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113795,-19.521111,NA,112,Pantanal
MOEC_00381,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103989,-19.52094,NA,110,Pantanal
MOEC_00382,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103989,-19.52094,NA,110,Pantanal
MOEC_00383,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103989,-19.52094,NA,110,Pantanal
MOEC_00384,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103989,-19.52094,NA,110,Pantanal
MOEC_00385,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103989,-19.52094,NA,110,Pantanal
MOEC_00386,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.094031,-19.518945,NA,107,Pantanal
MOEC_00387,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.094031,-19.518945,NA,107,Pantanal
MOEC_00388,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.094031,-19.518945,NA,107,Pantanal
MOEC_00389,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.094031,-19.518945,NA,107,Pantanal
MOEC_00390,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.094031,-19.518945,NA,107,Pantanal
MOEC_00391,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113903,-19.511983,NA,118,Pantanal
MOEC_00392,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113903,-19.511983,NA,118,Pantanal
MOEC_00393,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113903,-19.511983,NA,118,Pantanal
MOEC_00394,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113903,-19.511983,NA,118,Pantanal
MOEC_00395,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113903,-19.511983,NA,118,Pantanal
MOEC_00396,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.104227,-19.511983,NA,117,Pantanal
MOEC_00397,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.104227,-19.511983,NA,117,Pantanal
MOEC_00398,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.104227,-19.511983,NA,117,Pantanal
MOEC_00399,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.104227,-19.511983,NA,117,Pantanal
MOEC_00400,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.104227,-19.511983,NA,117,Pantanal
MOEC_00401,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.094407,-19.511941,NA,120,Pantanal
MOEC_00402,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.094407,-19.511941,NA,120,Pantanal
MOEC_00403,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.094407,-19.511941,NA,120,Pantanal
MOEC_00404,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.094407,-19.511941,NA,120,Pantanal
MOEC_00405,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.094407,-19.511941,NA,120,Pantanal
NALB_00048,,Bradypus torquatus,Fazenda Rio Fundo,ITAPORANGA DAJUDA,SERGIPE,BRAZIL,-37.33709488,-11.07256902,No,122,Caatinga
NALB_00049,,Tamandua tetradactyla,Fazenda Rio Fundo,ITAPORANGA DAJUDA,SERGIPE,BRAZIL,-37.33671667,-11.078625,No,67,Caatinga
NALB_00050,,Dasypus novemcinctus,Fazenda Rio Fundo,ITAPORANGA DAJUDA,SERGIPE,BRAZIL,-37.33671667,-11.078625,No,67,Caatinga
NALB_00051,,Euphractus sexcinctus,Fazenda Rio Fundo,ITAPORANGA DAJUDA,SERGIPE,BRAZIL,-37.33671667,-11.078625,No,67,Caatinga
PATE_00006,DADOS NAO PUBLICADOS,Tamandua tetradactyla,RPPN Fazenda Pacatuba,SAPE,PARAIBA,BRAZIL,-35.1616,-7.03308,Yes,148,Pernambuco interior forests
PATE_00007,DADOS NAO PUBLICADOS,Dasypus novemcinctus,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9421,-7.02092,Yes,77,Pernambuco interior forests
PATE_00008,DADOS NAO PUBLICADOS,Cabassous tatouay,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9443,-7.00658,Yes,68,Pernambuco interior forests
PATE_00009,DADOS NAO PUBLICADOS,Tamandua tetradactyla,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9669,-7.00987,Yes,48,Pernambuco interior forests
PATE_00044,DADOS NAO PUBLICADOS,Tamandua tetradactyla,RPPN Fazenda Pacatuba,SAPE,PARAIBA,BRAZIL,-35.1616,-7.033081,Yes,148,Pernambuco interior forests
PATE_00045,DADOS NAO PUBLICADOS,Dasypus novemcinctus,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9443,-7.006582,Yes,68,Pernambuco interior forests
PATE_00046,DADOS NAO PUBLICADOS,Dasypus novemcinctus,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9459,-7.02623,Yes,57,Pernambuco interior forests
PATE_00047,DADOS NAO PUBLICADOS,Dasypus novemcinctus,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9421,-7.02092,Yes,77,Pernambuco interior forests
PATE_00048,DADOS NAO PUBLICADOS,Dasypus novemcinctus,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9385,-7.01905,Yes,46,Pernambuco interior forests
PATE_00049,DADOS NAO PUBLICADOS,Dasypus novemcinctus,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9669,-7.00987,Yes,48,Pernambuco interior forests
PATE_00050,DADOS NAO PUBLICADOS,Dasypus novemcinctus,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.954,-7.020667,Yes,74,Pernambuco interior forests
PATE_00051,DADOS NAO PUBLICADOS,Cabassous tatouay,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9523,-7.00308,Yes,56,Pernambuco interior forests
PATE_00052,DADOS NAO PUBLICADOS,Cabassous tatouay,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9443,-7.00658,Yes,68,Pernambuco interior forests
PATE_00053,DADOS NAO PUBLICADOS,Cabassous tatouay,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9516,-7.03047,Yes,77,Pernambuco interior forests
PATE_00054,DADOS NAO PUBLICADOS,Tamandua tetradactyla,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9612,-7.032275,Yes,69,Pernambuco interior forests
PATE_00055,DADOS NAO PUBLICADOS,Tamandua tetradactyla,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9443,-7.00658,Yes,68,Pernambuco interior forests
PATE_00056,DADOS NAO PUBLICADOS,Tamandua tetradactyla,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9557,-7.03512,Yes,52,Pernambuco interior forests
PATE_00057,DADOS NAO PUBLICADOS,Tamandua tetradactyla,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9557,-7.03512,Yes,52,Pernambuco interior forests
PATE_00058,DADOS NAO PUBLICADOS,Tamandua tetradactyla,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9385,-7.01905,Yes,46,Pernambuco interior forests
PATE_00059,DADOS NAO PUBLICADOS,Tamandua tetradactyla,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9618,-7.04243,Yes,56,Pernambuco interior forests
PATE_00060,DADOS NAO PUBLICADOS,Tamandua tetradactyla,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9669,-7.00987,Yes,48,Pernambuco interior forests
PATE_00061,DADOS NAO PUBLICADOS,Tamandua tetradactyla,RPPN Engenho Gargau,SANTA RITA,PARAIBA,BRAZIL,-34.9677,-7.015684,Yes,48,Pernambuco interior forests
PERC_00047,Unpublished data,Myrmecophaga tridactyla,Parque do Bacaba,NOVA XAVANTINA,MATO GROSSO,BRAZIL,-52.352701,-14.704681,Yes,318,Cerrado
PERC_00048,Unpublished data,Tamandua tetradactyla,Parque do Bacaba,NOVA XAVANTINA,MATO GROSSO,BRAZIL,-52.352701,-14.704681,Yes,318,Cerrado
PERC_00049,Unpublished data,Dasypus novemcinctus,Parque do Bacaba,NOVA XAVANTINA,MATO GROSSO,BRAZIL,-52.352701,-14.704681,Yes,318,Cerrado
PERC_00050,Unpublished data,Euphractus sexcinctus,Parque do Bacaba,NOVA XAVANTINA,MATO GROSSO,BRAZIL,-52.352701,-14.704681,Yes,318,Cerrado
PERC_00051,Unpublished data,Cabassous unicinctus squamicaudis,Parque do Bacaba,NOVA XAVANTINA,MATO GROSSO,BRAZIL,-52.352701,-14.704681,Yes,318,Cerrado
PERC_00052,Unpublished data,Priodontes maximus,Parque do Bacaba,NOVA XAVANTINA,MATO GROSSO,BRAZIL,-52.352701,-14.704681,Yes,318,Cerrado
PHAR_00001,NA,Dasypus novemcinctus,NA,TRES ARROIOS,RIO GRANDE DO SUL,BRAZIL,-52.231389,-27.56472,No,762,Araucaria moist forests
PHAR_00002,NA,Dasypus novemcinctus,NA,TRES ARROIOS,RIO GRANDE DO SUL,BRAZIL,-52.230556,-27.566111,No,762,Araucaria moist forests
PHAR_00003,NA,Dasypus novemcinctus,NA,TRES ARROIOS,RIO GRANDE DO SUL,BRAZIL,-52.23,-27.566944,No,730,Araucaria moist forests
PHAR_00004,NA,Dasypus novemcinctus,NA,TRES ARROIOS,RIO GRANDE DO SUL,BRAZIL,-52.150833,-27.537778,No,754,Araucaria moist forests
PHAR_00005,NA,Dasypus novemcinctus,NA,TRES ARROIOS,RIO GRANDE DO SUL,BRAZIL,-52.151389,-27.537778,No,754,Araucaria moist forests
PHAR_00006,NA,Dasypus novemcinctus,NA,TRES ARROIOS,RIO GRANDE DO SUL,BRAZIL,-52.150833,-27.511667,No,591,Araucaria moist forests
PHAR_00007,NA,Dasypus novemcinctus,NA,TRES ARROIOS,RIO GRANDE DO SUL,BRAZIL,-52.153056,-27.513333,No,591,Araucaria moist forests
PHAR_00008,NA,Dasypus novemcinctus,NA,TRES ARROIOS,RIO GRANDE DO SUL,BRAZIL,-52.098611,-27.483056,No,770,Araucaria moist forests
PHAR_00009,NA,Dasypus novemcinctus,NA,TRES ARROIOS,RIO GRANDE DO SUL,BRAZIL,-52.098889,-27.485833,No,601,Araucaria moist forests
PHAR_00010,NA,Dasypus novemcinctus,NA,SEVERIANO DE ALMEIDA,RIO GRANDE DO SUL,BRAZIL,-52.098056,-27.471111,No,670,Araucaria moist forests
PHAR_00011,NA,Dasypus novemcinctus,NA,SEVERIANO DE ALMEIDA,RIO GRANDE DO SUL,BRAZIL,-52.098056,-27.470833,No,670,Araucaria moist forests
PHAR_00012,NA,Dasypus novemcinctus,NA,TRES ARROIOS,RIO GRANDE DO SUL,BRAZIL,-52.098889,-27.484444,No,601,Araucaria moist forests
PMAR_00001,NA,Tamandua tetradactyla,Area de influencia de empreendimento,PARANATAMA,PERNAMBUCO,BRAZIL,-36.7554,-8.9332,No,800,Caatinga
PMAR_00002,NA,Euphractus sexcinctus,Area de influencia de empreendimento,PALHANO,CEARA,BRAZIL,-38.0473,-4.609,No,33,Caatinga
PMAR_00003,NA,Tamandua tetradactyla,Area de influencia de empreendimento,BEBERIBE,CEARA,BRAZIL,-38.065,-4.5915,No,48,Caatinga
PMAR_00005,NA,Dasypus novemcinctus,Area de influencia de empreendimento,PALHANO,CEARA,BRAZIL,-38.05586,-4.59435,No,32,Caatinga
PMAR_00014,NA,Euphractus sexcinctus,Area de influencia de empreendimento,CEARA-MIRIM,RIO GRANDE DO NORTE,BRAZIL,-35.4665,-5.5108,No,69,Caatinga
PMAR_00020,NA,Tamandua tetradactyla,NA,ARES,RIO GRANDE DO NORTE,BRAZIL,-35.213,-6.192,No,77,Pernambuco interior forests
PMAR_00021,NA,Dasypus novemcinctus,NA,NISIA FLORESTA,RIO GRANDE DO NORTE,BRAZIL,-35.228,-6.132,No,79,Pernambuco interior forests
PMAR_00022,NA,Dasypus novemcinctus,NA,NISIA FLORESTA,RIO GRANDE DO NORTE,BRAZIL,-35.227,-6.138,No,95,Pernambuco interior forests
PMAR_00023,NA,Dasypus novemcinctus,NA,ARES,RIO GRANDE DO NORTE,BRAZIL,-35.213,-6.192,No,77,Pernambuco interior forests
PMAR_00024,NA,Dasypus novemcinctus,Reserva Biologica Guaribas,RIO TINTO,PARAIBA,BRAZIL,-35.131,-6.74,Yes,197,Pernambuco interior forests
RALS_00001,NA,Tamandua tetradactyla,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.014861,-7.062778,No,89,Pernambuco interior forests
RALS_00002,NA,Tamandua tetradactyla,Highway BR-101,CAPIM,PARAIBA,BRAZIL,-35.118028,-6.905556,No,91,Pernambuco interior forests
RALS_00003,NA,Tamandua tetradactyla,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-34.967751,-7.094083,No,4,Pernambuco interior forests
RALS_00004,NA,Dasypus sp.,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.090056,-6.955361,No,110,Pernambuco interior forests
RALS_00005,NA,Bradypus variegatus,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.078528,-6.976361,No,162,Pernambuco interior forests
RALS_00006,NA,Tamandua tetradactyla,Highway BR-101,MAMANGUAPE,PARAIBA,BRAZIL,-35.133722,-6.781111,No,128,Pernambuco interior forests
RALS_00007,NA,Tamandua tetradactyla,Highway BR-101,MAMANGUAPE,PARAIBA,BRAZIL,-35.137222,-6.832694,No,68,Pernambuco interior forests
RALS_00009,NA,Tamandua tetradactyla,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.050389,-7.043001,No,135,Pernambuco interior forests
RALS_00011,NA,Bradypus variegatus,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-34.992361,-7.075306,No,44,Pernambuco interior forests
RALS_00012,NA,Dasypus novemcinctus,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.057694,-7.031001,No,125,Pernambuco interior forests
RALS_00013,NA,Tamandua tetradactyla,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.066444,-6.998583,No,127,Pernambuco interior forests
RALS_00014,NA,Bradypus variegatus,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.063333,-7.004278,No,102,Pernambuco interior forests
RALS_00015,NA,Tamandua tetradactyla,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-34.989361,-7.077556,No,65,Pernambuco interior forests
RALS_00016,NA,Tamandua tetradactyla,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.060611,-7.009167,No,52,Pernambuco interior forests
RALS_00017,NA,Tamandua tetradactyla,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-34.994194,-7.074056,No,68,Pernambuco interior forests
RALS_00018,NA,Tamandua tetradactyla,Highway BR-101,MAMANGUAPE,PARAIBA,BRAZIL,-35.125001,-6.893111,No,91,Pernambuco interior forests
RALS_00019,NA,Bradypus variegatus,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.032778,-7.054306,No,119,Pernambuco interior forests
RALS_00020,NA,Tamandua tetradactyla,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.000833,-7.069528,No,53,Pernambuco interior forests
RALS_00021,NA,Tamandua tetradactyla,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.041611,-7.049333,No,89,Pernambuco interior forests
RALS_00022,NA,Euphractus sexcinctus,Highway BR-101,MAMANGUAPE,PARAIBA,BRAZIL,-35.134611,-6.855417,No,14,Pernambuco interior forests
RALS_00023,NA,Bradypus variegatus,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.081972,-6.970472,No,149,Pernambuco interior forests
RALS_00024,NA,Bradypus variegatus,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.061667,-7.007167,No,102,Pernambuco interior forests
RALS_00025,NA,Bradypus variegatus,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.060583,-7.010722,No,52,Pernambuco interior forests
RALS_00026,NA,Dasypus novemcinctus,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.009222,-7.065389,No,89,Pernambuco interior forests
RALS_00027,NA,Dasypus sp.,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.069333,-6.993778,No,156,Pernambuco interior forests
RALS_00028,NA,Tamandua tetradactyla,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.023083,-7.058944,No,122,Pernambuco interior forests
RALS_00029,NA,Bradypus variegatus,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.061583,-7.016611,No,52,Pernambuco interior forests
RALS_00030,NA,Bradypus variegatus,Highway BR-101,SANTA RITA,PARAIBA,BRAZIL,-35.090722,-6.954028,No,110,Pernambuco interior forests
VILA_00001,NA,Dasypus novemcinctus,Parque Nacional Chapada dos Guimaraes,CUIABA,MATO GROSSO,BRAZIL,-55.867056,-15.332983,Yes,332,Cerrado
VIMG_00001,NA,Dasypus novemcinctus,Parque Nacional Chapada dos Guimaraes,CUIABA,MATO GROSSO,BRAZIL,-55.8672,-15.332783,Yes,332,Cerrado
VIMG_00002,NA,Myrmecophaga tridactyla,Parque Nacional Chapada dos Guimaraes,CUIABA,MATO GROSSO,BRAZIL,-55.860417,-15.338817,Yes,356,Cerrado
VIMG_00003,NA,Myrmecophaga tridactyla,Parque Nacional Chapada dos Guimaraes,CUIABA,MATO GROSSO,BRAZIL,-55.8672,-15.332783,Yes,332,Cerrado
VIMG_00004,NA,Myrmecophaga tridactyla,Parque Nacional Chapada dos Guimaraes,CUIABA,MATO GROSSO,BRAZIL,-55.873433,-15.327133,Yes,332,Cerrado
VIMG_00005,NA,Tamandua tetradactyla,Parque Nacional Chapada dos Guimaraes,CUIABA,MATO GROSSO,BRAZIL,-55.887483,-15.315017,Yes,286,Cerrado
VIMG_00006,NA,Myrmecophaga tridactyla,Parque Nacional Chapada dos Guimaraes,CUIABA,MATO GROSSO,BRAZIL,-55.893117,-15.309983,Yes,326,Cerrado
VIMG_00007,NA,Myrmecophaga tridactyla,Parque Nacional Chapada dos Guimaraes,CUIABA,MATO GROSSO,BRAZIL,-55.85315,-15.331867,Yes,317,Cerrado
VIMG_00008,NA,Myrmecophaga tridactyla,Parque Nacional Chapada dos Guimaraes,CUIABA,MATO GROSSO,BRAZIL,-55.86035,-15.32605,Yes,314,Cerrado
VIMG_00009,NA,Myrmecophaga tridactyla,Parque Nacional Chapada dos Guimaraes,CUIABA,MATO GROSSO,BRAZIL,-55.874883,-15.313617,Yes,306,Cerrado
VIMG_00010,NA,Tamandua tetradactyla,Parque Nacional Chapada dos Guimaraes,CUIABA,MATO GROSSO,BRAZIL,-55.88195,-15.3075,Yes,322,Cerrado
WICA_00042,NA,Dasypus novemcinctus,Modulos PPBio Serra da Lua - M1T1-4500,BONFIM,RORAIMA,BRAZIL,-60.3173,2.72001,No,117,Guianan savanna
WICA_00043,NA,Tamandua tetradactyla,Modulos PPBio Serra da Lua - M1T2-3500,BONFIM,RORAIMA,BRAZIL,-60.30755,2.73102,No,108,Guianan savanna
WICA_00044,NA,Myrmecophaga tridactyla,Modulos PPBio Serra da Lua - M1T2-3500,BONFIM,RORAIMA,BRAZIL,-60.30755,2.73301,No,108,Guianan savanna
WICA_00045,NA,Myrmecophaga tridactyla,Modulos PPBio Serra da Lua - M4T1-3500,CANTA,RORAIMA,BRAZIL,-60.4071,2.71016,No,100,Guianan savanna
WICA_00046,NA,Myrmecophaga tridactyla,Modulos PPBio Serra da Lua - M4T1-3500,CANTA,RORAIMA,BRAZIL,-60.4071,2.71065,No,100,Guianan savanna
WICA_00047,NA,Tamandua tetradactyla,Modulos PPBio Serra da Lua - M4T1-3500,CANTA,RORAIMA,BRAZIL,-60.4071,2.714,No,100,Guianan savanna
WICA_00048,NA,Tamandua tetradactyla,Modulos PPBio Serra da Lua - M4T1-3500,CANTA,RORAIMA,BRAZIL,-60.4071,2.71301,No,100,Guianan savanna
WICA_00049,NA,Dasypus novemcinctus,Modulos PPBio Serra da Lua - M4T2-3500,CANTA,RORAIMA,BRAZIL,-60.39732,2.72,No,101,Guianan savanna
